# A	A0002,A0004,A0005,A0006,A0010,A0011,A0016,A0022,A0033,A0035,A0036,A0039,A0048,A0051,A0052,A0069,A0070,A0077,A0115,A0117,A0130,A0135,A0141,A0145,A0147,A0149,A0154,A0160,A0181,A0196,A0197,A0205,A0220,A0222,A0229,A0231,A0237,A0245,A0251,A0258,A0271,A0275
# B	B0026,B0028,B0044,B0061,B0102,B0103,B0104,B0110,B0111,B0119,B0120,B0123,B0133,B0153,B0155,B0161,B0163,B0166,B0167,B0171,B0173,B0174,B0175,B0177,B0183,B0186,B0189,B0195,B0206,B0213,B0221,B0227,B0235,B0238,B0240,B0247,B0253,B0259,B0264,B0266,B0269,B0277
# C	C0003,C0007,C0019,C0021,C0027,C0034,C0041,C0043,C0046,C0047,C0049,C0073,C0074,C0076,C0079,C0080,C0083,C0112,C0116,C0127,C0129,C0137,C0138,C0146,C0148,C0168,C0185,C0188,C0192,C0194,C0198,C0209,C0211,C0215,C0249,C0252,C0254
# D	D0001,D0009,D0012,D0013,D0014,D0017,D0018,D0020,D0023,D0025,D0037,D0038,D0040,D0042,D0045,D0050,D0065,D0066,D0067,D0068,D0071,D0072,D0075,D0081,D0108,D0118,D0121,D0126,D0139,D0170,D0201,D0210,D0223,D0224,D0236,D0244,D0250,D0256,D0262,D0263,D0278
# E	E0105,E0122,E0124,E0128,E0131,E0132,E0134,E0136,E0150,E0151,E0157,E0158,E0165,E0169,E0182,E0184,E0187,E0193,E0199,E0202,E0203,E0208,E0214,E0217,E0218,E0225,E0226,E0228,E0230,E0233,E0234,E0239,E0242,E0243,E0246,E0248,E0255,E0260,E0261,E0265
# F1	F10029,F10030,F10031,F10032,F10053,F10054,F10055,F10056,F10057,F10058,F10059,F10060,F10062,F10063,F10064,F10078,F10082,F10084,F10085,F10086,F10087,F10088,F10089,F10090,F10091,F10092,F10093,F10094,F10095,F10096,F10140,F10142,F10143,F10144,F10267,F10268,F10274,F10276,F10279,F10281,F10282,F10283,F10284,F10286,F10287,F10288
# F2	F20024,F20097,F20106,F20107,F20113,F20162,F20172,F20176,F20178,F20180,F20190,F20191,F20207,F20212,F20219
# G	G0098,G0099,G0100,G0101,G0109,G0152,G0179
# M	MED0114,MED0156,MED0159,MED0164,MED0200,MED0216,MED0257,MED0273,MED0280,MED0285
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
595	un	14504	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;T:10
658	un	15243	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
658	un	15243	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;T:2
658	un	15243	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;T:4
658	un	15243	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:79;T:1
658	un	15243	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:77;T:3
658	un	15243	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:79;T:13
658	un	15243	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
658	un	15243	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;T:4
658	un	15243	M	20	2	0.52105	0.00000	0.00000	0.52105	0.00000	0.00000	0.00000	0.00000	C:11;T:9
669	un	15988	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
669	un	15988	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;C:80
669	un	15988	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;C:70
669	un	15988	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	A:1;C:79
669	un	15988	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;C:77
669	un	15988	F1	88	2	0.22126	0.00000	0.00000	0.22126	0.00000	0.00000	0.00000	0.00000	A:11;C:77
669	un	15988	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
669	un	15988	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
669	un	15988	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
716	un	16727	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:82
716	un	16727	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:80;G:2
716	un	16727	C	68	2	0.08560	0.00000	0.00000	0.08560	0.00000	0.00000	0.00000	0.00000	A:65;G:3
716	un	16727	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:81;G:1
716	un	16727	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	A:75;G:3
716	un	16727	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	A:78;G:12
716	un	16727	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
716	un	16727	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
716	un	16727	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;G:10
829	un	17428	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
829	un	17428	B	80	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:80
829	un	17428	C	68	2	0.05795	0.00000	0.00000	0.05795	0.00000	0.00000	0.00000	0.00000	G:2;T:66
829	un	17428	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	G:1;T:81
829	un	17428	E	78	2	0.05062	0.00000	0.00000	0.05062	0.00000	0.00000	0.00000	0.00000	G:2;T:76
829	un	17428	F1	86	2	0.20793	0.00000	0.00000	0.20793	0.00000	0.00000	0.00000	0.00000	G:10;T:76
829	un	17428	F2	28	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:28
829	un	17428	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:4;T:10
829	un	17428	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	G:10;T:10
859	un	18149	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
859	un	18149	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;C:80
859	un	18149	C	70	2	0.05631	0.00000	0.00000	0.05631	0.00000	0.00000	0.00000	0.00000	A:2;C:68
859	un	18149	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;C:81
859	un	18149	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;C:77
859	un	18149	F1	80	2	0.18228	0.00000	0.00000	0.18228	0.00000	0.00000	0.00000	0.00000	A:8;C:72
859	un	18149	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
859	un	18149	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
859	un	18149	M	18	2	0.50327	0.00000	0.00000	0.50327	0.00000	0.00000	0.00000	0.00000	A:7;C:11
897	un	18594	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
897	un	18594	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
897	un	18594	C	64	2	0.09077	0.00000	0.00000	0.09077	0.00000	0.00000	0.00000	0.00000	C:3;T:61
897	un	18594	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;T:79
897	un	18594	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:3;T:75
897	un	18594	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
897	un	18594	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
897	un	18594	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
897	un	18594	M	20	2	0.52105	0.00000	0.00000	0.52105	0.00000	0.00000	0.00000	0.00000	C:9;T:11
900	un	19218	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
900	un	19218	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
900	un	19218	C	72	2	0.10642	0.00000	0.00000	0.10642	0.00000	0.00000	0.00000	0.00000	A:4;G:68
900	un	19218	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;G:80
900	un	19218	E	78	2	0.09857	0.00000	0.00000	0.09857	0.00000	0.00000	0.00000	0.00000	A:4;G:74
900	un	19218	F1	92	2	0.27592	0.00000	0.00000	0.27592	0.00000	0.00000	0.00000	0.00000	A:15;G:77
900	un	19218	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
900	un	19218	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
900	un	19218	M	20	2	0.47895	0.00000	0.00000	0.47895	0.00000	0.00000	0.00000	0.00000	A:13;G:7
923	un	19945	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
923	un	19945	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;G:82
923	un	19945	C	68	2	0.05795	0.00000	0.00000	0.05795	0.00000	0.00000	0.00000	0.00000	C:2;G:66
923	un	19945	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;G:80
923	un	19945	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:3;G:75
923	un	19945	F1	84	2	0.21228	0.00000	0.00000	0.21228	0.00000	0.00000	0.00000	0.00000	C:10;G:74
923	un	19945	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
923	un	19945	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;G:10
923	un	19945	M	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	C:8;G:10
940	un	20663	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
940	un	20663	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
940	un	20663	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
940	un	20663	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
940	un	20663	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:3;T:75
940	un	20663	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
940	un	20663	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
940	un	20663	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
940	un	20663	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
942	un	21395	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
942	un	21395	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	G:2;T:82
942	un	21395	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	G:4;T:70
942	un	21395	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	G:2;T:80
942	un	21395	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	G:3;T:75
942	un	21395	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	G:13;T:79
942	un	21395	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
942	un	21395	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:4;T:10
942	un	21395	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	G:10;T:10
955	un	22091	A	82	2	0.27010	0.00000	0.00000	0.27010	0.00000	0.00000	0.00000	0.00000	C:13;T:69
955	un	22091	B	82	2	0.28666	0.00000	0.00000	0.28666	0.00000	0.00000	0.00000	0.00000	C:14;T:68
955	un	22091	C	68	2	0.39508	0.00000	0.00000	0.39508	0.00000	0.00000	0.00000	0.00000	C:18;T:50
955	un	22091	D	78	2	0.31469	0.00000	0.00000	0.31469	0.00000	0.00000	0.00000	0.00000	C:15;T:63
955	un	22091	E	76	2	0.26947	0.00000	0.00000	0.26947	0.00000	0.00000	0.00000	0.00000	C:12;T:64
955	un	22091	F1	86	2	0.44432	0.00000	0.00000	0.44432	0.00000	0.00000	0.00000	0.00000	C:28;T:58
955	un	22091	F2	30	2	0.33103	0.00000	0.00000	0.33103	0.00000	0.00000	0.00000	0.00000	C:6;T:24
955	un	22091	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
955	un	22091	M	20	2	0.44211	0.00000	0.00000	0.44211	0.00000	0.00000	0.00000	0.00000	C:14;T:6
960	un	22735	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
960	un	22735	B	84	2	0.06971	0.00000	0.00000	0.06971	0.00000	0.00000	0.00000	0.00000	C:3;T:81
960	un	22735	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
960	un	22735	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;T:79
960	un	22735	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
960	un	22735	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:12;T:80
960	un	22735	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
960	un	22735	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
960	un	22735	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
1097	un	23436	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
1097	un	23436	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;G:82
1097	un	23436	C	70	2	0.10932	0.00000	0.00000	0.10932	0.00000	0.00000	0.00000	0.00000	C:4;G:66
1097	un	23436	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;G:79
1097	un	23436	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;G:77
1097	un	23436	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;G:79
1097	un	23436	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
1097	un	23436	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;G:10
1097	un	23436	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;G:10
1165	un	24186	A	80	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:80
1165	un	24186	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
1165	un	24186	C	70	2	0.10932	0.00000	0.00000	0.10932	0.00000	0.00000	0.00000	0.00000	A:4;G:66
1165	un	24186	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	A:1;G:79
1165	un	24186	E	76	2	0.10105	0.00000	0.00000	0.10105	0.00000	0.00000	0.00000	0.00000	A:4;G:72
1165	un	24186	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:13;G:79
1165	un	24186	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
1165	un	24186	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
1165	un	24186	M	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	A:8;G:10
1328	un	24922	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:82
1328	un	24922	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:82;G:2
1328	un	24922	C	72	2	0.08099	0.00000	0.00000	0.08099	0.00000	0.00000	0.00000	0.00000	A:69;G:3
1328	un	24922	D	78	2	0.02564	0.00000	0.00000	0.02564	0.00000	0.00000	0.00000	0.00000	A:77;G:1
1328	un	24922	E	78	2	0.05062	0.00000	0.00000	0.05062	0.00000	0.00000	0.00000	0.00000	A:76;G:2
1328	un	24922	F1	90	2	0.21698	0.00000	0.00000	0.21698	0.00000	0.00000	0.00000	0.00000	A:79;G:11
1328	un	24922	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
1328	un	24922	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
1328	un	24922	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;G:10
1345	un	25623	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:82
1345	un	25623	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	G:2;T:80
1345	un	25623	C	70	2	0.10932	0.00000	0.00000	0.10932	0.00000	0.00000	0.00000	0.00000	G:4;T:66
1345	un	25623	D	78	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:78
1345	un	25623	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	G:3;T:75
1345	un	25623	F1	90	2	0.26567	0.00000	0.00000	0.26567	0.00000	0.00000	0.00000	0.00000	G:14;T:76
1345	un	25623	F2	26	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:26
1345	un	25623	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:4;T:10
1345	un	25623	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	G:10;T:10
1382	un	26369	A	82	2	0.49533	0.00000	0.00000	0.49533	0.00000	0.00000	0.00000	0.00000	G:47;T:35
1382	un	26369	B	82	2	0.49142	0.00000	0.00000	0.49142	0.00000	0.00000	0.00000	0.00000	G:48;T:34
1382	un	26369	C	74	2	0.50093	0.00000	0.00000	0.50093	0.00000	0.00000	0.00000	0.00000	G:33;T:41
1382	un	26369	D	80	2	0.50348	0.00000	0.00000	0.50348	0.00000	0.00000	0.00000	0.00000	G:37;T:43
1382	un	26369	E	72	2	0.50548	0.00000	0.00000	0.50548	0.00000	0.00000	0.00000	0.00000	G:34;T:38
1382	un	26369	F1	88	2	0.50157	0.00000	0.00000	0.50157	0.00000	0.00000	0.00000	0.00000	G:48;T:40
1382	un	26369	F2	30	2	0.49655	0.00000	0.00000	0.49655	0.00000	0.00000	0.00000	0.00000	G:12;T:18
1382	un	26369	G	14	2	0.52747	0.00000	0.00000	0.52747	0.00000	0.00000	0.00000	0.00000	G:6;T:8
1382	un	26369	M	20	2	0.18947	0.00000	0.00000	0.18947	0.00000	0.00000	0.00000	0.00000	G:18;T:2
1410	un	27114	A	84	2	0.37952	0.00000	0.00000	0.37952	0.00000	0.00000	0.00000	0.00000	A:63;C:21
1410	un	27114	B	84	2	0.32674	0.00000	0.00000	0.32674	0.00000	0.00000	0.00000	0.00000	A:67;C:17
1410	un	27114	C	70	2	0.35776	0.00000	0.00000	0.35776	0.00000	0.00000	0.00000	0.00000	A:54;C:16
1410	un	27114	D	82	2	0.28666	0.00000	0.00000	0.28666	0.00000	0.00000	0.00000	0.00000	A:68;C:14
1410	un	27114	E	78	2	0.34532	0.00000	0.00000	0.34532	0.00000	0.00000	0.00000	0.00000	A:61;C:17
1410	un	27114	F1	92	2	0.44434	0.00000	0.00000	0.44434	0.00000	0.00000	0.00000	0.00000	A:62;C:30
1410	un	27114	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	A:27;C:3
1410	un	27114	G	14	2	0.52747	0.00000	0.00000	0.52747	0.00000	0.00000	0.00000	0.00000	A:8;C:6
1410	un	27114	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
1423	un	27857	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:84
1423	un	27857	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
1423	un	27857	C	70	2	0.13458	0.00000	0.00000	0.13458	0.00000	0.00000	0.00000	0.00000	A:5;G:65
1423	un	27857	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;G:81
1423	un	27857	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:3;G:77
1423	un	27857	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:13;G:79
1423	un	27857	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
1423	un	27857	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
1423	un	27857	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;G:10
1463	un	28662	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
1463	un	28662	B	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;C:81
1463	un	28662	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;C:70
1463	un	28662	D	78	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:78
1463	un	28662	E	78	2	0.05062	0.00000	0.00000	0.05062	0.00000	0.00000	0.00000	0.00000	A:2;C:76
1463	un	28662	F1	84	2	0.17441	0.00000	0.00000	0.17441	0.00000	0.00000	0.00000	0.00000	A:8;C:76
1463	un	28662	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
1463	un	28662	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;C:10
1463	un	28662	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	A:10;C:10
1624	un	29383	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:84
1624	un	29383	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	G:82;T:2
1624	un	29383	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	G:70;T:4
1624	un	29383	D	80	2	0.04937	0.00000	0.00000	0.04937	0.00000	0.00000	0.00000	0.00000	G:78;T:2
1624	un	29383	E	76	2	0.07684	0.00000	0.00000	0.07684	0.00000	0.00000	0.00000	0.00000	G:73;T:3
1624	un	29383	F1	86	2	0.24295	0.00000	0.00000	0.24295	0.00000	0.00000	0.00000	0.00000	G:74;T:12
1624	un	29383	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
1624	un	29383	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:10;T:4
1624	un	29383	M	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	G:8;T:10
1645	un	30108	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
1645	un	30108	B	78	2	0.02564	0.00000	0.00000	0.02564	0.00000	0.00000	0.00000	0.00000	C:1;T:77
1645	un	30108	C	68	2	0.05795	0.00000	0.00000	0.05795	0.00000	0.00000	0.00000	0.00000	C:2;T:66
1645	un	30108	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;T:79
1645	un	30108	E	78	2	0.09857	0.00000	0.00000	0.09857	0.00000	0.00000	0.00000	0.00000	C:4;T:74
1645	un	30108	F1	90	2	0.24994	0.00000	0.00000	0.24994	0.00000	0.00000	0.00000	0.00000	C:13;T:77
1645	un	30108	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
1645	un	30108	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
1645	un	30108	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
1671	un	30820	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
1671	un	30820	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
1671	un	30820	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
1671	un	30820	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:1;T:81
1671	un	30820	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
1671	un	30820	F1	88	2	0.20376	0.00000	0.00000	0.20376	0.00000	0.00000	0.00000	0.00000	C:10;T:78
1671	un	30820	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
1671	un	30820	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
1671	un	30820	M	20	2	0.52632	0.00000	0.00000	0.52632	0.00000	0.00000	0.00000	0.00000	C:10;T:10
